105,"""ВИК"" ЕООД",13252,07.4.2011,"10,000",бензин,РУП - Пордим
106,"""ВИК"" ЕООД",13253,07.4.2011,"22,000",бензин,"Сектор ""ПП""отдел ""ОП"" - ОДМВР -
Плевен"
107,И.О.,13256,07.4.2011,"14,700",бензин,РУП - Пордим
108,РПК-Никопол,13258,07.4.2011,"16,000",бензин,РУП - Никопол
109,"""Дурум България 2006"" ООД",13259,07.4.2011,"28,680",бензин,РУП - Гулянци
110,"ЗКПУ ""Дрен""",13960,13.4.2011,"11,996",бензин,РУП - Пордим
111,"""Пауер инженеринг"" ЕООД",13982,13.4.2011,"14,520",бензин,"Сектор ""ПП""отдел ""ОП"" - ОДМВР -
Плевен"
112,"""ТМТ-Елком"" ООД",13981,13.4.2011,"10,000",бензин,"Сектор ""ПП""отдел ""ОП"" - ОДМВР -
Плевен"
113,"""Пауер инженеринг"" ЕООД",14516,18.4.2011,"14,340",бензин,Второ РУП - Плевен
114,"ЗК ""Единство-13""",14492,18.4.2011,"23,600",бензин,РУП - Левски
115,"""Импорт експорт 2000"" ООД",14499,18.4.2011,"20,000",бензин,РУП - Пордим
116,"""Керчев и синове"" ООД",14495,18.4.2011,"14,280",бензин,РУП - Пордим
117,"""Агро сантино"" ЕООД",13741,19.4.2011,"15,000",бензин,"Сектор ""ПП""отдел ""ОП"" - ОДМВР -
Плевен"



118,"""Интермес"" ООД",15189,26.4.2011,"9,599","водоструен
апарат","Сектор ""ПП""отдел ""ОП"" - ОДМВР -
Плевен"
119,"""Земя 2003"" ООД",15167,26.4.2011,"65,812",автогаз,РУП - Пордим
120,"""Агро сантино"" ЕООД",15183,26.4.2011,"16,999",бензин,РУП - Пордим
121,"ЕТ ""Мелон""",16799,10.5.2011,"47,750",бензин,Второ РУП - Плевен
122,"""Бардгруп"" ЕООД",17569,16.5.2011,"35,850",бензин,Второ РУП - Плевен
123,"""Бардгруп"" ЕООД",17571,16.5.2011,"34,800",бензин,Второ РУП - Плевен
124,"""Кайлъка ресурс"" АД",17572,16.5.2011,"23,800",бензин,Второ РУП - Плевен
125,"""Бардгруп"" ЕООД",17565,16.5.2011,"35,400",бензин,Второ РУП - Плевен
126,"""Бардгруп"" ЕООД",17561,16.5.2011,"36,150",бензин,Второ РУП - Плевен
127,"ЧПТК ""Марен""",17554,16.5.2011,"15,000",бензин,РУП Никопол
128,"РПК ""Наркооп""",17555,16.5.2011,"10,000",бензин,РУП Никопол
129,"ЧПТК ""Нов живот""",17553,16.5.2011,"5,000",бензин,РУП Никопол
130,"ЗКПУ ""Асеново""",17551,16.5.2011,"15,000",бензин,РУП Никопол
131,"ЗКПУ ""Асеново""",17545,16.5.2011,"15,000",бензин,РУП Никопол
132,"ЕТ ""Дар-Р.Кирилов""",17556,16.5.2011,"20,000",бензин,РУП Никопол
133,"""Еврокварц МВ""",17549,16.5.2011,"10,000",бензин,РУП Никопол
134,"""Пламси"" ООД",17547,16.5.2011,"10,000",бензин,РУП Никопол
135,"""Интермес"" ООД",17576,16.5.2011,"20,400",бензин,"Сектор ""ПП"" в отдел ""ОП"" - ОДМВР -
Плевен"
136,"""Винпром Плевен"" ЕАД",17603,16.5.2011,"12,169",бензин,Първо РУП - Плевен
137,"СД ""Ауреус-Нинов и сие""",17598,16.5.2011,"9,440",бензин,Второ РУП - Плевен
138,"""Славян"" АД",17602,16.5.2011,"5,000",бензин,РУП Пордим
139,"""ВАП хидро"" ЕООД",17715,17.5.2011,"30,000",бензин,Първо РУП - Плевен
140,"""Пауер инженеринг"" ЕООД",17700,17.5.2011,"14,340",бензин,"Сектор ""ПП""отдел ""ОП"" - ОДМВР -
Плевен"
141,"""Кайлъка ресурс"" АД",17754,17.5.2011,"23,800",бензин,Второ РУП - Плевен
142,"""Кайлъка ресурс"" АД",17751,17.5.2011,"23,600",бензин,Второ РУП - Плевен
143,"""Интермес"" ООД",17749,17.5.2011,"11,900",бензин,Второ РУП - Плевен
144,"""Рубин"" ООД",17756,17.5.2011,"20,335",бензин,Второ РУП - Плевен
145,"""ВИК"" ЕООД",17737,17.5.2011,"22,000",бензин,"Сектор ""ПП"" в отдел ""ОП"" - ОДМВР -
Плевен"



146,"""Интермес"" ООД",17746,17.5.2011,"12,150",бензин,Второ РУП - Плевен
147,"ЗКПУ ""Напредък""",17615,17.5.2011,"11,850",бензин,РУП Пордим
148,"""ВИК"" ЕООД",17742,17.5.2011,"12,000",бензин,Първо РУП - Плевен
149,"""Агроинвест 2006"" ЕООД",17733,17.5.2011,"14,164",бензин,Първо РУП - Плевен
150,"""ВИК"" ЕООД",17743,17.5.2011,"10,000",бензин,РУП - Пордим
151,"""ВИК"" ЕООД",17745,17.5.2011,"9,998",бензин,РУП - Левски
152,"""ВИК"" ЕООД",17739,17.5.2011,"11,550",бензин,РУП - Долни Дъбник
153,"""Интермес"" ООД",19240,01.6.2011,"12,150",бензин,Първо РУП - Плевен
154,"ЗКПУ ""Обединение-93""",19241,01.6.2011,"12,350",бензин,РУП - Пордим
155,"""Агро сантино"" ЕООД",19243,01.6.2011,"17,504",бензин,РУП - Пордим
156,"""Пауер инженеринг"" ЕООД",19244,01.6.2011,"14,700",бензин,"Сектор ""ПП"" в отдел ""ОП"" - ОДМВР -
Плевен"
157,"""Пауер инженеринг"" ЕООД",19245,01.6.2011,"14,190",бензин,"Сектор ""ПП"" в отдел ""ОП"" - ОДМВР -
Плевен"
158,"""Бриз 2000"" ЕООД",19247,01.6.2011,"79,900","Преносим
компютър","Сектор ""СОД"" при ОДМВР - Плевен"
159,"""Кайлъка ресурс"" АД",19248,01.6.2011,"24,300",бензин,Второ РУП - Плевен
160,"""Керчев и синове"" ООД",19249,01.6.2011,"15,000",бензин,РУП - Пордим
161,"""ВИК"" ЕООД",19251,01.6.2011,"10,000",бензин,РУП - Долна Митрополия
162,"""Пауер инженеринг"" ЕООД",19252,01.6.2011,"14,820",бензин,Второ РУП - Плевен
163,"ЗКПУ ""Дрен""",19255,01.6.2011,"12,100",бензин,РУП - Пордим
164,"""Винпром Плевен"" ЕАД",19254,01.6.2011,"12,498",бензин,Първо РУП - Плевен
165,"""ВИК"" ЕООД",20705,14.6.2011,"10,000",бензин,РУП - Пордим
166,"""ВИК"" ЕООД",20706,14.6.2011,"10,001",бензин,РУП - Левски
167,"""ВИК"" ЕООД",20707,14.6.2011,"12,000",бензин,Първо РУП - Плевен
168,"""ВИК"" ЕООД",20704,14.6.2011,"22,000",бензин,"Сектор ""ПП""отдел ""ОП"" - ОДМВР -
Плевен"
169,"""Пауер инженеринг"" ЕООД",21215,20.6.2011,"14,400",бензин,Второ РУП - Плевен
170,"""Рубин"" ООД",21217,20.6.2011,"20,328",бензин,Второ РУП - Плевен
171,"ЕТ ""Мелон""",21218,20.6.2011,"48,800",бензин,Второ РУП - Плевен
172,"РПК ""Наркооп""",21220,20.6.2011,"6,000",бензин,РУП - Никопол
173,"ЧПТК ""Марен""",21221,20.6.2011,"10,000",бензин,РУП - Никопол



174,"ЧПТК ""Нов живот""",21223,20.6.2011,"10,000",бензин,РУП - Никопол
175,"""АС-ДС"" ООД",21224,20.6.2011,"18,000",бензин,РУП - Никопол
176,"ЗКПУ ""Асеново""",21225,20.6.2011,"20,000",бензин,РУП - Никопол
177,"ЗКПУ ""Плодородие""",21226,20.6.2011,"20,000",бензин,РУП - Никопол
178,"ЧПТК ""Осъм""",21227,20.6.2011,"24,600",бензин,РУП - Левски
179,"""Астон сервиз"" ООД",21954,27.6.2011,"4,000","Принтер/
копир/скенер",Първо РУП - Плевен
180,"""Агрикола България"" АД",21900,27.6.2011,"30,000",бензин,РУП - Никопол
181,"ЗКПУ ""Плодородие""",21903,27.6.2011,"8,000",бензин,РУП - Никопол
182,"ЕТ ""ДАР Р.Кирилов""",21905,27.6.2011,"20,000",бензин,РУП - Никопол
183,"""Алукаст комплект"" ЕООД",21949,27.6.2011,"5,000",бензин,РУП - Никопол
184,"ЗКПУ ""Асеново""",21952,27.6.2011,"15,000",бензин,РУП - Никопол
185,"ЧПТК ""Марен""",21953,27.6.2011,"10,000",бензин,РУП - Никопол
186,"""ВИК"" ЕООД",21956,27.6.2011,"10,000",бензин,РУП - Левски
187,"""Винпром Плевен"" ЕАД",22293,29.6.2011,"12,496",бензин,Първо РУП - Плевен

1,"""ОМВ""",177,14.4.2000,"20,000",Гориво,ОД на МВР Пловдив
2,"""ОМВ""",178,14.4.2000,"1 500,00",гориво,ОД на МВР Пловдив
3,"""Ентертейменд"" АД",500,19.8.2002,"2 050,00",гориво,ОД на МВР Пловдив
4,"""Имбо"" ООД",176,05.4.2004,"76,000",гориво,ОД на МВР Пловдив
5,"""ОМВ""",254,18.5.2004,"1 800,00",гориво,ОД на МВР Пловдив
6,"""Хеброс бус"" АД",60,11.4.2005,"1 480,00",гориво,ОД на МВР Пловдив
7,"""Садина агро"" ООД",260,18.8.2005,"42,000",гориво,ОД на МВР Пловдив
8,"""Брезово"" ООД",261,18.8.2005,"31,182",гориво,ОД на МВР Пловдив
9,"ЕТ ""Бровкин""",247,04.9.2006,"60,000",гориво,ОД на МВР Пловдив
10,"""Ди Ем трейд"" ООД",258,08.9.2006,"80,000",гориво,ОД на МВР Пловдив
11,"""Деливан"" ООД",160,24.1.2008,"60,000",гориво,ОД на МВР Пловдив
12,"""Гард инвест"" ЕООД",158,24.1.2008,"36,000",гориво,ОД на МВР Пловдив
13,"""Инса"" ЕООД",54,28.1.2008,"1 950,00",гориво,ОД на МВР Пловдив
14,"""Интекс"" ЕООД",111,25.3.2008,"1 200,00",гориво,ОД на МВР Пловдив
15,"""Инса"" ЕООД",118,08.4.2008,"3 454,00",гориво,ОД на МВР Пловдив



16,"""Хаджията 2"" ЕООД",117,08.4.2008,"1 900,00",гориво,ОД на МВР Пловдив
17,"""Златка Цветкова"" ЕООД",123,09.4.2008,"54,000",гориво,ОД на МВР Пловдив
18,"""Тракия РМ"" ЕООД",129,09.4.2008,"33,000",гориво,ОД на МВР Пловдив
19,"""Хрис 99"" ЕООД",131,11.4.2008,"33,000",гориво,ОД на МВР Пловдив
20,"""Агриндо"" ЕООД",195,26.5.2008,"30,000",гориво,ОД на МВР Пловдив
21,"""Веко петролиум"" ООД",236,01.12.2009,"1 200,00",гориво,ОД на МВР Пловдив
22,"""Агробизнесгруп""",66,09.2.2010,"1 200,00","консум.  рем.  и
др.",РУП Раковски
23,"ТПК ""Бутилираща компания""",232,11.8.2010,"60,000",гориво,ОД на МВР Пловдив
24,"""Балкан туризъм София""",249,10.9.2010,"60,000",гориво,ОД на МВР Пловдив
25,"""Петрол"" АД",265,11.10.2010,"90,000",гориво,ОД на МВР Пловдив
26,"""Глобъл комерс-1"" ООД",290,24.11.2010,"48,000",гориво,ОД на МВР Пловдив
27,"""Инса"" ЕООД",303,07.12.2010,"3 900,00",гориво,ОД на МВР Пловдив
28,"""Петрол"" АД",299,07.12.2010,"60,000",гориво,ОД на МВР Пловдив
29,"""Петрол"" АД",304,11.12.2010,"1 480,00",гориво,ОД на МВР Пловдив
30,"""КОХ ГХ"" ООД",2,04.1.2011,"21,510",гориво,РУП Хисар
31,"""Дракон"" ООД",3,04.1.2011,"35,850",гориво,РУП Хисар
32,"ПК ""Напредък""",4,04.1.2011,"21,510",Гориво,РУП Хисар
33,"""Темподем"" ЕООД",5,10.1.2011,"1 864,20",гориво,РУП Труд
34,"""Ганчев"" ЕООД",6,11.1.2011,"96,023",комп.т-ка,РУП Асеновград
35,"""КЦМ 2000"" АД",7,11.1.2011,"8,964",гориво,"С-р ""ПИП"" П-в"
36,"""Импулс пропърти груп"" ООД",9,12.1.2011,"1 434,00",гориво,Второ РУП
37,"""Хеброс бус"" ООД",10,12.1.2011,"1 075,50",гориво,Второ РУП
38,"""Стопански   мелиорации   и   борба   с
ерозията""",12,14.1.2011,"28,680",гориво,РУП Хисар
39,"СД ""Гърков фамили сие""",13,14.1.2011,"18,000",гориво,РУП Хисар
40,"""Анди БГ"" ООД",15,14.1.2011,"59,563",С-ма видеонаб,РУП Труд
41,"""Дружба"" АД",16,14.1.2011,"90,000",гориво,Трето РУП
42,"""Хеброс бус"" ООД",17,14.1.2011,"86,040",гориво,Трето РУП
43,"""Белла България"" АД",19,18.1.2011,"90,000",гориво,Трето РУП
44,"""Дафна таб"" ООД",20,18.1.2011,"35,850",гориво,С-р СОД



45,"""Агрия"" АД",21,20.1.2011,"30,000",рем.авт.,02 РС ПБЗН
46,"""Синергон Петролеум"" ЕООД",22,20.1.2011,"17,925",гориво,02 РС ПБЗН
47,"СД ""Хик-91""",23,20.1.2011,"36,000",гориво,РС ПБЗН Садово
48,"""3 S СОТ"" АД",24,21.1.2011,"14,340",Гориво,РУП Хисар
49,"""Вила Хисар"" ЕООД",25,21.1.2011,"25,095",Гориво,РУП Хисар
50,"""Армейски щит"" ООД",26,24.1.2011,"8,780","Безжичен тел. и
CD",ОД на МВР Пловдив
51,"""БКС-08"" ООД",27,24.1.2011,"26,707","Канц. м-ли и
консумативи",РУП Асеновград
52,"""Рефан България"" ООД",28,24.1.2011,"45,000",Ксерокс,РУП Асеновград
53,"""М Кар"" ООД",31,25.1.2011,"7,733",Гумени стелки,С-р Престъпления по пътищата
54,"""Рефан България"" ООД",32,27.1.2011,"22,032","Канц. М-ли и
консумативи",РУП Асеновград
55,"""Бутилираща  компания  Горна  баня""
ООД",33,28.1.2011,"26,808",Минер.вода,ОД на МВР Пловдив
56,Т.И.Б.,34,31.1.2011,"26,000",Хладилник,Първо РУП
57,Х.П.В.,36,31.1.2011,"29,918","Хладилник и
компютър",Първо РУП
58,"""Инса"" ЕООД",37,31.1.2011,"1 125,00",Гориво,РУП Раковски
59,"""ВЕК Трейдинг"" ООД",38,02.2.2011,"40,000",Строител м-ли,РУП Стамболийски
60,"""Мастер стийл профайлс"" АД",39,02.2.2011,"80,000",Строител м-ли,РУП Стамболийски
61,"ЕТ ""Мази-Атанас Моллов""",40,02.2.2011,"80,000","Строителни м-
ли",РУП Стамболийски
62,"Кооперация ""Симид 1000""",41,03.2.2011,"21,510",Гориво,РУП Хисар
63,"ЕТ ""Стойко Загорчев""",42,03.2.2011,"14,340",Гориво,РУП Хисар
64,"""Катрин-ко"" ЕООД",43,03.2.2011,"30,000","Канц. м-ли и
консумативи",РУП Раковски
65,"""КЦМ 2000"" АД",46,10.2.2011,"3 941,02","Оборудв.видео
набл.",С-р Пътна полиция
66,"""ДИПС-64"" ЕООД",47,10.2.2011,"7,200",Гориво,РС ПБЗН Хисар
67,"""ПИК-Пловдив"" ООД",48,10.2.2011,"9,000",Гориво,РС ПБЗН Хисар



68,"""Рамиус"" ЕООД",50,11.2.2011,"25,095",Гориво,РУП Хисар
69,"""Апимел"" ЕООД",51,18.2.2011,"10,000","Канц. м-ли и
консумативи",РУП Раковски
70,"""Арма Смолян"" ЕООД",52,18.2.2011,"17,925",Гориво,РУП Труд
71,"""Агрокемикъл"" ЕООД",53,18.2.2011,"21,510",Гориво,Първо РУП
72,Х.Б.Б.,54,18.2.2011,"19,812","Хладилник и
балатум",Първо РУП
73,"""Готмар"" ЕООД",55,22.2.2011,"1 434,00",Гориво,РУП Труд
74,"""Пълдин газ"" ООД",56,22.2.2011,"35,850",Гориво,РУП Труд
75,К.М.,57,22.2.2011,"17,925",Гориво,РУП Труд
76,"ЕТ ""Д.В.М.-Диян Георгиев""",58,23.2.2011,"11,392",Авточасти,С-р СОД
77,"""Хриспетров"" ЕООД",60,23.2.2011,"80,000","Строителни м-
ли",РУП Стамболийски
78,"""Монди Стамболийски"" ЕАД",61,23.2.2011,"1 075,50",Гориво,РУП Стамболийски
79,"""Асенова крепост"" АД",63,09.3.2011,"20,756",Гориво,РУП Асеновград
80,"""БКС-08"" ООД",64,09.3.2011,"14,068","Канц. м-ли и
консумативи",РУП Асеновград
81,"""МОЛ-Галерия"" АД",66,09.3.2011,"57,360",Гориво,Шесто РУП
82,"ЕТ ""Георги Серков""",67,09.3.2011,"36,000",гориво,Пето РУП
83,Община Кричим,68,09.3.2011,"51,624",Гориво,РУП Стамболийски
84,"""Вотан груп"" ООД",71,11.3.2011,"50,000","Ремонтни
услуги",РУП Карлово
85,"""Ромпетрол България"" АД",73,16.3.2011,"56,400",Гориво,С-р Престъпления по пътищата
86,"""Белла България"" АД",76,21.3.2011,"2 512,71",В натура вещи,Трето РУП
87,"""Лидер 96"" ООД",78,21.3.2011,"34,416",Гориво,РУП Труд
88,"""Джевизов"" ЕООД",81,30.3.2011,"17,208",Гориво,РУП Хисар
89,"""Джевизов"" ЕООД",82,30.3.2011,"22,944",Гориво,РУП Хисар
90,"""Джевизов"" ЕООД",83,30.3.2011,"17,208",Гориво,РУП Хисар
91,"""Терна"" АД",84,30.3.2011,"1 147,20",Гориво,РУП Асеновград
92,"Кооперация ""Сеяч""",85,06.4.2011,"10,000",Гориво,РУП Хисар
93,"ППЗК ""Тополовски проход""",86,06.4.2011,"6,700",Гориво,РУП Асеновград
94,"""Мати"" ЕООД",87,11.4.2011,"3,000",Гориво,РУП Карлово



95,Ю.Ш.И.,88,11.4.2011,"30,000","Мултифункцио
нално у-во",Първо РУП
96,"""Синхрон"" ООД",90,11.4.2011,"10,000",Гориво,РУП Труд
97,"""Ахира"" АД",91,11.4.2011,"5,000",Гориво,РУП Труд
98,"""М Кар"" ООД",92,11.4.2011,"12,528","Лагер за
бендикс",С-р Пътна полиция
99,"""Мавър инвест"" ООД",96,20.4.2011,"15,000",Гориво,РУП Хисар
100,Държавно горско стопанство,100,28.4.2011,"7,500",Гориво,РУП Хисар
101,Държавно горско стопанство,101,28.4.2011,"7,500",Гориво,РУП Хисар
102,Държавно горско стопанство,102,28.4.2011,"15,000",Гориво,РУП Хисар
103,Държавно горско стопанство,103,28.4.2011,"5,000",Гориво,РУП Хисар
104,"""Галтон"" ООД",104,28.4.2011,"20,200",Авточасти,РУП Асеновград
105,"""Автоелектрик България"" ООД",107,03.5.2011,"5,000",Гориво,РУП Карлово
106,"""Ойл плюс"" ООД",108,12.5.2011,"80,000","Компютри и
алуминиева преграда",Първо РУП
107,"""ЕВН Електроразпределение""",110,19.5.2011,"29,201",Авточасти,РУП Асеновград
108,"""Ганчев"" ЕООД",111,19.5.2011,"15,624","Канц. м-ли и
консумативи",ОД на МВР Пловдив
109,Г.И.И.,112,19.5.2011,"44,000","Компютърна
конфигурация",РУП Асеновград
110,"""Спринт И.Д."" ЕООД",114,01.6.2011,"26,500",Авточасти,С-р СОД
111,"""Теразини"" ЕООД",115,01.6.2011,"1 025,12","Части за
репитер",С-р СОД
112,"""Прима - 8911"" ЕООД",116,01.6.2011,"17,925",Гориво,Група ОМП
113,"""ПИК-Пловдив"" ООД",125,09.6.2011,"6,000",Гориво,РУП Хисар
114,"""ОББ"" АД",126,10.6.2011,"11,700",Компютри,РУП Асеновград
115,"""3 S СОТ"" АД",127,15.6.2011,"6,000",Гориво,РУП Асеновград
116,"""Сокотаб"" ЕООД",130,21.6.2011,"1 500,00",парична сума,РУП Труд
117,"""Анистън"" ЕООД",131,23.6.2011,"12,000",Гориво,Трето РУП




1,"""Агролес"" ЕООД",259,03.1.2011,"25,000",гориво,РУП-гр.Кубрат
2,"""Дегойл"" ООД",261,03.1.2011,"21,060",гориво,РУП-гр.Кубрат
3,"""Мелоплам"" ООД",1225,07.1.2011,"35,750",гориво,РУП-гр.Кубрат
4,"ЕТ ""Агро гло""",1227,07.1.2011,"22,900",комп.техника,РУП-гр.Кубрат
5,"""Мелиса текстил"" ООД",1563,10.1.2011,"10,000",гориво,РУП-гр.Исперих
6,"""Раломекс"" АД",1545,10.1.2011,"29,120",гориво,УП-гр.Завет
7,"""ССОЗ Клас"" ООД",1549,10.1.2011,"17,175",гориво,УП-гр.Завет
8,"ЕТ ""Костадин Станев""",1555,10.1.2011,"10,605",гориво,УП-гр.Завет
9,"""Стинг"" АД",2429,13.1.2011,"26,000",комп.техника,РУП-гр.Разград
10,"""Хе-Же-А"" ООД",2783,17.1.2011,"5,000",гориво,РУП-гр.Кубрат
11,"""Стеми"" ЕООД",4003,21.1.2011,"12,000",парична сума,"ТЗ ""БОП"""
12,"""Ник транс 90""",4005,21.1.2011,"12,000",парична сума,"ТЗ ""БОП"""
13,"""Стинг"" АД",4747,26.1.2011,"29,000",комп.техника,РУП-гр.Разград
14,Н.С.,5251,28.1.2011,"1 000,00",парична сума,"""Досъдебно производство"""
15,Р.И.,5855,01.2.2011,"1 000,00",парична сума,"""Досъдебно производство"""
16,Р.И.,6221,03.2.2011,"50,000",офис техника,ОД МВР-гр.Разград
17,"""Мелиса текстил"" ООД",6591,07.2.2011,"10,000",гориво,РУП-гр.Исперих
18,"""Агрострой комерс"" ООД",7911,14.2.2011,"20,000",гориво,РУП-гр.Лозница
19,"""Тракция"" АД",8957,18.2.2011,"4 000,00",парична сума,ОД МВР-гр.Разград
20,"""КПУ-кооп-партнерс""",9399,21.2.2011,"40,000",гориво,РУП-гр.Лозница
21,"""Мелиса текстил"" ООД",11453,07.3.2011,"10,000",гориво,РУП-гр.Исперих
22,"""Стинг"" АД",16299,01.4.2011,"18,000",комп.техника,РУП-гр.Разград
23,"""Мелиса текстил"" ООД",16645,04.4.2011,"10,000",гориво,РУП-гр.Исперих
24,"""Мелиса текстил"" ООД",21981,09.5.2011,"10,000",гориво,РУП-гр.Исперих
25,"""Борисов и син"" ООД",25279,28.5.2011,"25,000",гориво,РУП-гр.Исперих
26,"""Мелиса текстил"" ООД",28025,10.6.2011,"10,000",гориво,РУП-гр.Исперих




1,"ЗАД "" ING-клон София""",Дог.-1,04.1.2011,"2 007,65","Строителни
материали и канцеларско обзавеждане","Сектор ""ПКП"" при ОДМВР - Русе"
2,"""Приста ойл Холдинг"" ЕАД",Дог.-9,25.1.2011,"90,000","Материали за
въоръжението","""ПОММББ"" при ОДМВР - Русе"
3,"""Приста ойл Холдинг"" ЕАД",Дог.-11,25.1.2011,"1 280,00","Специално
облекло","""ПОММББ"" при ОДМВР - Русе"
4,"""Ен Ер Джи Софт"" ЕООД",Дог.-13,31.1.2011,"24,000","Компютърни
системи","Сектор ""ПП"" при ОДМВР - Русе"
5,"""Русегаз"" ЕАД",Дог.-15,31.1.2011,"9,000","компютърни
монитори","Сектор ""ПП"" при ОДМВР - Русе"
6,"""Шато Дунабия"" АД",Дог.-43,24.3.2011,"2 304,00","Специално
облекло","""ППСО"" при ОДМВР - Русе"
7,"""Приста ойл Холдинг"" ЕАД",Дог.-45,28.3.2011,"25,400",Моторно масло,ОДМВР - Русе
8,"""Каолин"" АД",Дог.-71,12.4.2011,"1 565,63","Стоителни
материали","РУ""Полиция""-02 при ОДМВР - Русе"
9,"""Зона СОД 2002"" ЕООД",Дог.-73,12.4.2011,"65,900","Климатична
система","Медицинска служба при ОДМВР -
Русе"
10,"""Захар Био"" АД",Дог.-97,03.6.2011,"54,000","Климатична
система","РУ""Полиция""-02 при ОДМВР - Русе"
11,БМВ ЕООД,Дог.-101,13.6.2011,"4 305,00","Климатични
системи",ОДМВР - Русе
Областна Дирекция на МВР - Силистра - дарен
1,"""Прокомпютърс"" ЕООД",353,07.1.2010,"13,528","Консумативи за
хардуер",ОД МВР Силистра
2,Община Дулово,1031,19.1.2010,"11,950",бензин,РУ на МВР-Дулово
3,"""Грен-Ди-транс"" ООД",2168,03.2.2010,"55,790",бензин,РУ на МВР Тутракан
4,"ЗК ""Напредък""",4345,05.3.2010,"21,449",бензин,РУ на МВР-Силистра
5,Община Тутракан,8131,12.5.2010,"6,840",бензин,РУ на МВР Тутракан
6,Е.В.Е.,12622,09.6.2010,"21,250",бензин,РУ на МВР-Силистра



7,"""Пътнически превози-СС"" ЕООД",23029,01.12.2010,"35,740",бензин,РУ на МВР-Силистра
8,"ЕТ ""Шори-Тодор Начев""",25302,29.12.2010,"28,042",бензин,РУ на МВР-Силистра
9,ТД на НАП-Варна,1889,30.12.2010,"10,584",дърва за огрев,РУ на МВР-Дулово
10,"ЕТ ""Шори-Тодор Начев""",754,07.1.2011,"28,402",бензин,РУ на МВР-Силистра
11,"""Зов-92-комерс"" ЕООД",747,12.1.2011,"72,067",бензин,РУ на МВР Тутракан
12,"""Едрина"" ООД",742,12.1.2011,"50,315",бензин,РУ на МВР Тутракан
13,"""Моника 92 "" ООД",743,12.1.2011,"36,094",бензин,РУ на МВР Тутракан
14,"ЕТ ""Кипарис-Иван Констанцалиев""",744,12.1.2011,"43,025",бензин,РУ на МВР Тутракан
15,"""Булдекс"" ООД",745,12.1.2011,"72,360",бензин,РУ на МВР Тутракан
16,"ЗК ""Плодородие 93""",2165,01.2.2011,"18,004",бензин,РУ на МВР-Силистра
17,"ЗК ""Нива-93""",2167,01.2.2011,"36,000",бензин,РУ на МВР-Силистра
18,"""ЗММ Стомана"" АД",2380,03.2.2011,"14,140",бензин,РУ на МВР-Силистра
19,Община Главиница,2856,09.2.2011,"82,847",бензин,РУ на МВР Тутракан
20,"""Бревис"" ООД",2855,09.2.2011,"43,620",бензин,РУ на МВР Тутракан
21,Община Главиница,2856,09.2.2011,"21,872",бензин,РУП Тутракан
22,"""Мебели Димов"" ООД",3775,21.2.2011,"4,820",бензин,РУ на МВР-Силистра
23,"""Транс Ойл Груп"" ООД",222089,31.3.2011,"21,302",бензин,РУ на МВР-Силистра
24,Община Алфатар,222092,31.3.2011,"41,375",бензин,РУ на МВР-Силистра
25,"""Крас-ком"" ЕООД",222098,31.3.2011,"21,300",бензин,РУ на МВР-Силистра

1,"""Мелница Сливен 2003"" ООД",25,17.1.2011,"69,600",гориво,РУП-Сливен
2,"""Гривас"" ООД",27,11.2.2011,"60,740",гориво,РУП-Котел
3,"ЕТ ""Стрелец-Йовчо Тихин""",28,14.2.2011,"10,000",гориво,РУП-Сливен
4,"""Деметра-С"" ООД",29,14.2.2011,"37,280",гориво,РУП-Сливен
5,"""Тирбул"" ЕАД",30,14.2.2011,"6,264",гориво,РУП-Сливен
6,"""Гривас"" ООД",31,15.2.2011,"96,163",гориво,РУП-Твърдица
7,"""Екофарм 2005"" ЕООД",33,21.2.2011,"64,800",гориво,РУП-Сливен
8,"""Екофарм 2005"" ЕООД",35,28.2.2011,"12,050",гориво,РСПБЗН-Котел
9,Окръжна прокуратура-Сливен,41,21.3.2011,"3 990,17","офис
обзавеждане",ОД МВР-Сливен



10,Окръжна прокуратура-Сливен,42,21.3.2011,"5 119,58","офис
обзавеждане",ОД МВР-Сливен
11,"""Янико менинджмънт"" ООД",43,22.3.2011,"17,999",гориво,ОД МВР-Сливен
12,"""Джени""ООД-Сливен",69,30.3.2011,"89,913",гориво,"С""ПИП"" ОД МВР-Сливен"
13,"""М-Солар""ООД-Бургас",70,30.3.2011,"18,625",гориво,РУП-Котел
14,"АС""Скорпио""ООД-София",71,30.3.2011,"11,100",гориво,РУП-Котел
15,"ЕТ""Диана МИ-Минчо Иванов""Кортен",92,11.4.2011,"89,135",гориво,СПС-СПУ-Бургас
16,ДГС-Котел,135,27.4.2011,"57,840",гориво,РУП-Котел
17,"""Телетек""ЕООД-София",143,09.5.2011,"1 299,10","комп.конфигур
ация",ОД МВР-Сливен
18,"""Пагода"" ЕООД Нова Загора",167,11.5.2011,"1 288,88",гориво,РУП Нова Загора
19,"""Айгруп""ЕООД-Новачево",162,19.5.2011,"19,200",гориво,РУП-Сливен
20,"ЗП ""Димитър Петков Русев""",163,25.5.2011,"14,460",гориво,РУП-Твърдица
21,Г.К.Г.,164,25.5.2011,"25,200","комп.конфигур
ация",РУП-Сливен
22,Л.А.А.,189,20.6.2011,"15,000","моторна
косачка",РУП-Сливен

1,"""Виктория тур""",ВЯ-4475,10.7.2002,"29,995",гориво,РУП Чепеларе
